Transaction_ID,Sales_Date,Order_ID,Customer_ID,Product_ID,Employee_ID,Region_ID,Quantity,Unit_Price,Discount_Pct,Gross_Revenue,Discount_Value,Sales_Value,Product_Cost,Profit
ST0002880,3/21/2025,O000623,C00269,P0056,E0013,R004,2,49120.57,0,98241.14,0,98241.14,51255.01,46986.13
ST0002881,9/4/2025,O001618,C00552,P0056,E0016,R002,2,46119.63,0,92239.27,0,92239.27,51255.01,40984.26
ST0002882,8/15/2025,O002432,C00434,P0142,E0039,R005,3,31759.87,0.1,95279.61,9527.96,85751.65,59037.74,26713.91
ST0002883,1/5/2026,O000187,C00336,P0047,E0035,R002,4,15103.45,0.15,60413.79,9062.07,51351.72,44865.12,6486.6
ST0002884,8/8/2026,O001747,C00536,P0124,E0013,R004,3,8406.5,0,25219.49,0,25219.49,18992.28,6227.21
ST0002885,3/26/2026,O000750,C00573,P0090,E0010,R004,1,16989.86,0,16989.86,0,16989.86,11624.5,5365.36
ST0002886,8/13/2026,O000401,C00093,P0117,E0023,R004,8,21900.94,0.1,175207.56,17520.76,157686.8,139786.54,17900.26
ST0002887,7/27/2026,O002357,C00315,P0004,E0033,R008,1,32211.59,0.2,32211.59,6442.32,25769.27,24187.8,1581.48
ST0002888,5/12/2025,O000431,C00322,P0149,E0009,R002,2,37853.62,0.1,75707.24,7570.72,68136.51,48868.45,19268.06
ST0002889,10/23/2025,O001404,C00258,P0055,E0019,R002,3,24616.51,0.25,73849.54,18462.38,55387.15,50929.18,4457.97
ST0002890,7/22/2025,O001266,C00543,P0136,E0014,R005,4,46389.15,0,185556.61,0,185556.61,108166.42,77390.18
ST0002891,6/7/2026,O002091,C00251,P0124,E0001,R002,2,8704.28,0,17408.55,0,17408.55,12661.52,4747.03
ST0002892,6/4/2025,O001281,C00015,P0073,E0029,R006,8,5198,0.15,41584.04,6237.61,35346.43,28128.54,7217.89
ST0002893,10/19/2025,O000473,C00204,P0030,E0009,R002,8,49610.32,0,396882.55,0,396882.55,241240.31,155642.24
ST0002894,3/19/2025,O002931,C00479,P0142,E0015,R008,8,31531.92,0.1,252255.38,25225.54,227029.85,157433.97,69595.88
ST0002895,1/18/2026,O000577,C00452,P0137,E0025,R004,3,28780.52,0.25,86341.55,21585.39,64756.17,74016.31,-9260.15
ST0002896,1/15/2026,O001043,C00270,P0014,E0032,R001,1,23286.57,0.2,23286.57,4657.31,18629.26,18435.5,193.75
ST0002897,5/11/2025,O002945,C00447,P0134,E0020,R001,1,17224.3,0.15,17224.3,2583.64,14640.65,10437.17,4203.48
ST0002898,2/3/2026,O002979,C00113,P0052,E0015,R008,5,9656.25,0.15,48281.23,7242.18,41039.04,31956.66,9082.38
ST0002899,2/21/2025,O002628,C00471,P0030,E0013,R004,3,48952.12,0,146856.37,0,146856.37,90465.11,56391.26
ST0002900,11/9/2025,O000464,C00583,P0098,E0027,R008,1,42049.86,0.25,42049.86,10512.47,31537.4,27770.74,3766.65
ST0002901,8/12/2026,O002459,C00023,P0055,E0038,R002,3,23027.81,0,69083.44,0,69083.44,50929.18,18154.26
ST0002902,5/30/2025,O002238,C00539,P0060,E0037,R004,3,58302.64,0.25,174907.91,43726.98,131180.93,100875.23,30305.7
ST0002903,3/8/2025,O001435,C00025,P0048,E0038,R002,8,7447.88,0.05,59583.06,2979.15,56603.91,49348.36,7255.55
ST0002904,4/17/2025,O000605,C00092,P0011,E0002,R002,3,38610.39,0,115831.16,0,115831.16,88334.95,27496.21
ST0002905,8/14/2026,O000405,C00131,P0112,E0022,R003,8,33912.93,0.2,271303.41,54260.68,217042.73,179496.96,37545.77
ST0002906,11/10/2025,O001189,C00575,P0043,E0032,R001,4,43474.88,0.1,173899.52,17389.95,156509.57,111307.25,45202.32
ST0002907,3/18/2025,O002024,C00395,P0007,E0040,R005,2,25296.47,0,50592.94,0,50592.94,33662.59,16930.34
ST0002908,1/23/2026,O001643,C00255,P0115,E0035,R002,2,36514.23,0.1,73028.46,7302.85,65725.61,43415.92,22309.69
ST0002909,1/1/2025,O001919,C00417,P0138,E0019,R002,7,25500.57,0.15,178504.02,26775.6,151728.42,130469.51,21258.91
ST0002910,1/8/2026,O000029,C00105,P0046,E0012,R004,6,50703.77,0,304222.61,0,304222.61,180961.95,123260.67
ST0002911,3/14/2025,O002078,C00047,P0102,E0025,R004,5,30390.88,0.1,151954.42,15195.44,136758.98,82780.7,53978.27
ST0002912,6/29/2025,O001813,C00451,P0060,E0009,R002,1,55367.77,0,55367.77,0,55367.77,33625.08,21742.69
ST0002913,7/24/2025,O002519,C00173,P0147,E0005,R005,5,48608.98,0.2,243044.92,48608.98,194435.94,140103.23,54332.7
ST0002914,5/21/2025,O001385,C00411,P0054,E0034,R001,1,16715.38,0.2,16715.38,3343.08,13372.31,9511.46,3860.85
ST0002915,2/8/2025,O000049,C00021,P0093,E0036,R004,4,15092.4,0.15,60369.6,9055.44,51314.16,47001.51,4312.65
ST0002916,9/7/2025,O001152,C00149,P0020,E0001,R002,1,42854.1,0,42854.1,0,42854.1,26576.26,16277.84
ST0002917,8/8/2026,O001833,C00356,P0083,E0012,R004,6,50556.42,0.05,303338.51,15166.93,288171.59,189781.77,98389.81
ST0002918,3/31/2026,O002056,C00343,P0082,E0004,R008,3,29730.62,0.1,89191.86,8919.19,80272.68,49222.23,31050.44
ST0002919,7/23/2025,O002005,C00101,P0115,E0003,R001,1,36969.07,0.1,36969.07,3696.91,33272.17,21707.96,11564.2
ST0002920,3/2/2025,O002066,C00449,P0065,E0022,R003,7,41264.26,0.1,288849.82,28884.98,259964.84,181266.24,78698.6
ST0002921,12/14/2025,O000203,C00397,P0002,E0016,R002,4,6499.44,0.2,25997.74,5199.55,20798.2,16972.26,3825.94
ST0002922,2/2/2025,O001842,C00186,P0101,E0003,R001,5,37073.76,0.25,185368.79,46342.2,139026.59,101637.89,37388.7
ST0002923,1/6/2026,O000166,C00172,P0087,E0009,R002,4,5420.17,0.2,21680.67,4336.13,17344.54,15303.96,2040.58
ST0002924,5/31/2025,O000032,C00415,P0022,E0033,R008,8,7028.23,0.1,56225.85,5622.58,50603.26,44907.69,5695.58
ST0002925,7/1/2025,O000685,C00439,P0117,E0023,R004,8,21051.26,0.2,168410.06,33682.01,134728.05,139786.54,-5058.49
ST0002926,5/13/2025,O000564,C00323,P0141,E0027,R008,3,18923.25,0,56769.75,0,56769.75,49054.52,7715.23
ST0002927,10/19/2025,O002825,C00313,P0141,E0016,R002,4,18106.75,0.05,72427,3621.35,68805.65,65406.03,3399.62
ST0002928,9/11/2025,O000443,C00445,P0024,E0026,R006,3,7851.95,0,23555.84,0,23555.84,18282.21,5273.63
ST0002929,11/30/2025,O001048,C00330,P0008,E0029,R006,7,40501.18,0.25,283508.24,70877.06,212631.18,153977.27,58653.91
ST0002930,4/24/2025,O001571,C00589,P0137,E0001,R002,1,26476.34,0.15,26476.34,3971.45,22504.89,24672.1,-2167.22
ST0002931,10/26/2025,O002444,C00441,P0011,E0006,R002,6,38373.66,0.05,230241.94,11512.1,218729.84,176669.89,42059.95
ST0002932,3/1/2026,O000170,C00088,P0103,E0019,R002,6,37780.78,0.2,226684.69,45336.94,181347.75,133123.39,48224.36
ST0002933,8/13/2026,O001922,C00155,P0070,E0035,R002,8,18232.9,0.2,145863.23,29172.65,116690.58,85053.48,31637.1
ST0002934,3/15/2025,O000364,C00576,P0118,E0040,R005,1,21195.09,0.05,21195.09,1059.75,20135.33,15281.35,4853.99
ST0002935,1/27/2026,O002215,C00208,P0091,E0009,R002,8,23618.62,0.15,188948.97,28342.35,160606.62,113667.81,46938.81
ST0002936,9/24/2025,O002278,C00488,P0104,E0033,R008,4,4088.59,0,16354.34,0,16354.34,9403.37,6950.98
ST0002937,4/23/2025,O000670,C00151,P0066,E0031,R001,1,28866.67,0.2,28866.67,5773.33,23093.34,17033.96,6059.38
ST0002938,6/13/2025,O002475,C00103,P0007,E0038,R002,5,25013.67,0.15,125068.35,18760.25,106308.1,84156.48,22151.62
ST0002939,12/30/2025,O002805,C00316,P0021,E0003,R001,4,13274.04,0.2,53096.14,10619.23,42476.92,39078.14,3398.77
ST0002940,5/1/2025,O002135,C00395,P0031,E0010,R004,1,21196.83,0,21196.83,0,21196.83,11641.84,9554.99
ST0002941,6/7/2025,O001124,C00128,P0086,E0036,R004,7,21171.77,0.2,148202.38,29640.48,118561.9,120980.71,-2418.81
ST0002942,2/11/2025,O001648,C00258,P0119,E0006,R002,8,2923.72,0,23389.74,0,23389.74,15597.48,7792.26
ST0002943,4/29/2025,O002394,C00321,P0087,E0007,R002,3,5390.39,0.1,16171.18,1617.12,14554.06,11477.97,3076.09
ST0002944,4/10/2026,O000119,C00084,P0025,E0031,R001,8,1920.18,0,15361.44,0,15361.44,9050.12,6311.33
ST0002945,12/18/2025,O000388,C00440,P0116,E0023,R004,7,29964.79,0,209753.55,0,209753.55,161821.32,47932.23
ST0002946,1/13/2025,O001980,C00339,P0120,E0016,R002,1,3223.5,0,3223.5,0,3223.5,2591.58,631.92
ST0002947,8/22/2025,O002726,C00011,P0053,E0001,R002,1,10049.44,0.05,10049.44,502.47,9546.97,6600.39,2946.58
ST0002948,4/13/2025,O000943,C00489,P0079,E0012,R004,8,25245.73,0,201965.82,0,201965.82,173796.6,28169.22
ST0002949,1/8/2025,O001804,C00205,P0118,E0040,R005,3,20474.51,0,61423.52,0,61423.52,45844.04,15579.48
ST0002950,6/28/2026,O002985,C00239,P0039,E0006,R002,1,39636.27,0.05,39636.27,1981.81,37654.45,33461.21,4193.24
ST0002951,6/10/2025,O002606,C00373,P0047,E0003,R001,5,15734.35,0.15,78671.77,11800.77,66871,56081.4,10789.6
ST0002952,4/13/2025,O001943,C00255,P0061,E0028,R006,6,44251.91,0.1,265511.46,26551.15,238960.32,157559.72,81400.6
ST0002953,2/17/2026,O000716,C00055,P0118,E0027,R008,3,21093.17,0,63279.52,0,63279.52,45844.04,17435.48
ST0002954,5/1/2025,O000881,C00409,P0087,E0001,R002,8,5734.62,0.2,45876.95,9175.39,36701.56,30607.92,6093.64
ST0002955,9/9/2025,O000066,C00154,P0042,E0014,R005,5,20164.3,0.25,100821.49,25205.37,75616.12,68612.98,7003.14
ST0002956,6/11/2026,O002509,C00262,P0063,E0032,R001,7,20991.05,0,146937.35,0,146937.35,119199.05,27738.3
ST0002957,1/10/2025,O002925,C00507,P0136,E0005,R005,5,48807.28,0.05,244036.38,12201.82,231834.57,135208.03,96626.54
ST0002958,9/26/2025,O002187,C00092,P0074,E0033,R008,5,14955.47,0.1,74777.33,7477.73,67299.59,59018.32,8281.28
ST0002959,5/12/2026,O001018,C00536,P0150,E0025,R004,4,50495.31,0.25,201981.24,50495.31,151485.93,135755.05,15730.88
ST0002960,8/5/2025,O001610,C00112,P0089,E0006,R002,3,41291.27,0.15,123873.81,18581.07,105292.74,67364.68,37928.06
ST0002961,12/22/2025,O000318,C00094,P0142,E0020,R001,7,33689.3,0.1,235825.13,23582.51,212242.62,137754.72,74487.89
ST0002962,12/22/2025,O000681,C00211,P0040,E0012,R004,8,27112.71,0.25,216901.66,54225.41,162676.24,138888.12,23788.13
ST0002963,6/9/2025,O000925,C00175,P0061,E0003,R001,5,45059.03,0.1,225295.17,22529.52,202765.66,131299.77,71465.89
ST0002964,4/12/2025,O002584,C00247,P0041,E0007,R002,1,49119.54,0.1,49119.54,4911.95,44207.59,28367.2,15840.39
ST0002965,7/7/2026,O001738,C00240,P0050,E0029,R006,4,1074.45,0,4297.82,0,4297.82,2671.55,1626.27
ST0002966,2/23/2025,O000478,C00513,P0068,E0001,R002,3,23531.14,0.1,70593.41,7059.34,63534.07,46420.96,17113.11
ST0002967,1/18/2025,O002826,C00223,P0051,E0021,R001,5,8701.89,0.05,43509.46,2175.47,41333.99,24531.21,16802.77
ST0002968,3/19/2026,O000726,C00450,P0107,E0041,R002,4,7123.87,0.25,28495.46,7123.87,21371.6,24679.42,-3307.82
ST0002969,7/18/2025,O002164,C00050,P0143,E0009,R002,7,36539.73,0,255778.14,0,255778.14,159309.22,96468.93
ST0002970,8/31/2025,O000799,C00116,P0094,E0034,R001,8,38976.45,0.05,311811.57,15590.58,296221,239076.57,57144.42
ST0002971,7/7/2026,O001091,C00148,P0094,E0028,R006,6,42112.9,0,252677.43,0,252677.43,179307.43,73370
ST0002972,6/10/2025,O002673,C00599,P0079,E0016,R002,4,24655.5,0.05,98621.99,4931.1,93690.89,86898.3,6792.59
ST0002973,4/12/2025,O000604,C00292,P0022,E0029,R006,2,6489.42,0.05,12978.84,648.94,12329.9,11226.92,1102.97
ST0002974,6/26/2025,O001087,C00425,P0148,E0012,R004,5,16835.27,0.15,84176.36,12626.45,71549.9,68735.03,2814.88
ST0002975,8/1/2025,O001362,C00032,P0123,E0020,R001,5,23012.24,0.25,115061.19,28765.3,86295.89,102640.09,-16344.2
ST0002976,6/30/2026,O000332,C00183,P0142,E0015,R008,5,32091.68,0.2,160458.41,32091.68,128366.73,98396.23,29970.5
ST0002977,2/7/2026,O001230,C00384,P0097,E0021,R001,4,11285.8,0.05,45143.18,2257.16,42886.03,27420.3,15465.73
ST0002978,7/12/2025,O000306,C00066,P0042,E0036,R004,2,20361.08,0.1,40722.16,4072.22,36649.95,27445.19,9204.76
ST0002979,3/6/2026,O001119,C00249,P0126,E0027,R008,3,45133.74,0.2,135401.22,27080.24,108320.97,89476.8,18844.18
ST0002980,6/2/2025,O001587,C00509,P0074,E0035,R002,3,15655.98,0.15,46967.95,7045.19,39922.76,35410.99,4511.77
ST0002981,2/6/2026,O001812,C00568,P0045,E0017,R002,5,57286.88,0,286434.4,0,286434.4,157747.6,128686.8
ST0002982,6/8/2026,O001324,C00273,P0055,E0037,R004,8,23285.69,0.2,186285.55,37257.11,149028.44,135811.14,13217.3
ST0002983,4/14/2026,O002335,C00547,P0031,E0029,R006,6,19824.85,0,118949.08,0,118949.08,69851.03,49098.05
ST0002984,1/22/2026,O000251,C00088,P0119,E0004,R008,6,3039.72,0.05,18238.31,911.92,17326.39,11698.11,5628.28
ST0002985,4/20/2026,O001510,C00399,P0020,E0013,R004,4,43663.1,0.1,174652.39,17465.24,157187.15,106305.06,50882.09
ST0002986,7/18/2025,O002330,C00166,P0046,E0036,R004,4,50454.72,0.1,201818.87,20181.89,181636.98,120641.3,60995.68
ST0002987,5/3/2025,O002285,C00087,P0044,E0006,R002,5,728.89,0,3644.43,0,3644.43,2016,1628.43
ST0002988,7/31/2025,O000313,C00490,P0007,E0005,R005,2,23793.42,0.1,47586.84,4758.68,42828.16,33662.59,9165.56
ST0002989,4/20/2026,O001229,C00583,P0062,E0014,R005,8,31312.44,0.2,250499.52,50099.9,200399.61,162284.49,38115.13
ST0002990,2/25/2026,O001573,C00127,P0044,E0025,R004,5,720.08,0,3600.4,0,3600.4,2016,1584.4
ST0002991,11/2/2025,O002604,C00057,P0019,E0009,R002,5,19175.37,0,95876.84,0,95876.84,82023.16,13853.68
ST0002992,12/24/2025,O001744,C00176,P0108,E0013,R004,7,15531.33,0,108719.31,0,108719.31,91161.46,17557.85
ST0002993,11/21/2025,O001547,C00123,P0106,E0041,R002,4,53933.73,0.05,215734.94,10786.75,204948.19,136631.05,68317.14
ST0002994,2/24/2026,O002487,C00585,P0027,E0025,R004,3,19480.36,0.25,58441.07,14610.27,43830.8,33053.79,10777.01
ST0002995,1/9/2025,O000262,C00352,P0133,E0020,R001,8,5088.93,0.2,40711.47,8142.29,32569.18,24145.86,8423.32
ST0002996,4/14/2025,O002576,C00019,P0010,E0024,R002,7,1172.14,0.1,8205,820.5,7384.5,5410.29,1974.21
ST0002997,12/22/2025,O000318,C00094,P0069,E0020,R001,8,15383.63,0.15,123069.02,18460.35,104608.67,74736.92,29871.75
ST0002998,7/10/2026,O000037,C00510,P0027,E0033,R008,2,19672.17,0.05,39344.35,1967.22,37377.13,22035.86,15341.27
ST0002999,8/21/2025,O000010,C00228,P0036,E0010,R004,4,11507.47,0,46029.88,0,46029.88,29533.39,16496.49
ST0003000,4/30/2025,O000007,C00428,P0066,E0031,R001,1,28110.5,0.1,28110.5,2811.05,25299.45,17033.96,8265.5
ST0003001,2/21/2025,O000677,C00532,P0143,E0029,R006,7,38831.52,0.25,271820.64,67955.16,203865.48,159309.22,44556.26
ST0003002,11/16/2025,O002095,C00090,P0059,E0012,R004,3,23663.29,0,70989.88,0,70989.88,49422.43,21567.45
ST0003003,1/29/2025,O000247,C00319,P0142,E0005,R005,7,34442.06,0.05,241094.45,12054.72,229039.73,137754.72,91285
ST0003004,2/22/2026,O002876,C00432,P0141,E0033,R008,5,18126.63,0,90633.16,0,90633.16,81757.54,8875.62
ST0003005,11/27/2025,O001893,C00255,P0102,E0016,R002,7,29987.43,0.25,209912.03,52478.01,157434.02,115892.99,41541.04
ST0003006,8/14/2025,O002608,C00555,P0116,E0020,R001,5,29529.37,0,147646.87,0,147646.87,115586.66,32060.22
ST0003007,2/12/2026,O002652,C00098,P0018,E0019,R002,5,34964.89,0.25,174824.43,43706.11,131118.32,151422.9,-20304.58
ST0003008,12/12/2025,O001105,C00121,P0035,E0019,R002,5,10838.14,0.2,54190.69,10838.14,43352.55,42207.53,1145.02
ST0003009,1/8/2026,O001949,C00319,P0058,E0022,R003,8,28242.04,0.2,225936.35,45187.27,180749.08,151417.59,29331.49
ST0003010,5/8/2025,O002185,C00102,P0109,E0001,R002,2,44783.62,0.05,89567.23,4478.36,85088.87,55423.81,29665.06
ST0003011,2/17/2026,O002371,C00048,P0095,E0024,R002,3,2093.21,0.25,6279.62,1569.91,4709.72,4475.61,234.1
ST0003012,1/25/2025,O001320,C00523,P0070,E0020,R001,8,18539.64,0.2,148317.14,29663.43,118653.71,85053.48,33600.23
ST0003013,11/6/2025,O001928,C00170,P0112,E0025,R004,4,35029.63,0.1,140118.5,14011.85,126106.65,89748.48,36358.17
ST0003014,8/14/2026,O002877,C00185,P0129,E0017,R002,3,16445.14,0,49335.42,0,49335.42,29572.44,19762.98
ST0003015,5/30/2025,O001393,C00177,P0081,E0026,R006,8,42538.87,0.1,340310.99,34031.1,306279.89,214106.87,92173.02
ST0003016,7/10/2026,O002704,C00170,P0137,E0023,R004,4,27352.96,0.1,109411.82,10941.18,98470.64,98688.42,-217.78
ST0003017,2/20/2026,O000065,C00263,P0121,E0040,R005,5,11633.68,0,58168.42,0,58168.42,35262.24,22906.18
ST0003018,1/6/2026,O000166,C00172,P0095,E0009,R002,4,2111.26,0.2,8445.06,1689.01,6756.05,5967.49,788.56
ST0003019,7/30/2026,O002756,C00343,P0138,E0003,R001,2,24453.34,0.25,48906.69,12226.67,36680.02,37277,-596.98
ST0003020,10/8/2025,O001150,C00042,P0059,E0017,R002,1,25786.26,0.05,25786.26,1289.31,24496.95,16474.14,8022.81
ST0003021,10/3/2025,O001777,C00535,P0007,E0023,R004,3,24757.03,0.25,74271.1,18567.78,55703.33,50493.89,5209.44
ST0003022,4/22/2026,O002260,C00449,P0105,E0020,R001,7,2921.3,0,20449.1,0,20449.1,16248.96,4200.14
ST0003023,8/13/2025,O002529,C00024,P0108,E0040,R005,4,15923.88,0.2,63695.5,12739.1,50956.4,52092.26,-1135.86
ST0003024,6/6/2025,O001917,C00067,P0101,E0030,R003,1,37974.61,0.05,37974.61,1898.73,36075.88,20327.58,15748.3
ST0003025,12/12/2025,O000336,C00432,P0044,E0002,R002,2,709.05,0.15,1418.1,212.72,1205.39,806.4,398.99
ST0003026,7/12/2025,O001192,C00049,P0034,E0021,R001,7,37384.13,0,261688.94,0,261688.94,159410.06,102278.89
ST0003027,7/20/2026,O001556,C00563,P0080,E0038,R002,5,8275.97,0.15,41379.85,6206.98,35172.87,21840.2,13332.67
ST0003028,1/27/2026,O000096,C00273,P0034,E0020,R001,5,38080.51,0.05,190402.53,9520.13,180882.4,113864.33,67018.07
ST0003029,4/8/2025,O000250,C00075,P0129,E0040,R005,6,17079.99,0.15,102479.96,15371.99,87107.97,59144.88,27963.09
ST0003030,5/4/2025,O002594,C00258,P0060,E0032,R001,6,56711.21,0,340267.25,0,340267.25,201750.45,138516.8
ST0003031,1/21/2026,O001378,C00006,P0041,E0026,R006,5,48117.47,0.1,240587.34,24058.73,216528.61,141835.99,74692.62
ST0003032,3/4/2025,O001857,C00285,P0085,E0004,R008,1,23644.71,0.2,23644.71,4728.94,18915.77,15487.25,3428.52
ST0003033,6/11/2026,O001710,C00230,P0093,E0001,R002,6,15693.01,0,94158.05,0,94158.05,70502.26,23655.78
ST0003034,9/16/2025,O001991,C00092,P0065,E0040,R005,6,42405.89,0.2,254435.31,50887.06,203548.25,155371.06,48177.19
ST0003035,10/15/2025,O000634,C00257,P0085,E0013,R004,2,22150.17,0.05,44300.35,2215.02,42085.33,30974.5,11110.83
ST0003036,6/1/2026,O002257,C00238,P0075,E0030,R003,7,44960.65,0.15,314724.57,47208.69,267515.89,189612.55,77903.34
ST0003037,4/17/2026,O002623,C00453,P0014,E0007,R002,2,23370.36,0.25,46740.73,11685.18,35055.55,36871.01,-1815.46
ST0003038,8/11/2025,O001330,C00236,P0044,E0038,R002,3,768.03,0.15,2304.1,345.61,1958.48,1209.6,748.88
ST0003039,1/27/2026,O002600,C00600,P0045,E0003,R001,5,57988.09,0.25,289940.47,72485.12,217455.35,157747.6,59707.75
ST0003040,1/1/2026,O001754,C00037,P0084,E0030,R003,3,36991.85,0.15,110975.56,16646.33,94329.23,81676.37,12652.86
ST0003041,10/27/2025,O001628,C00389,P0128,E0009,R002,5,5572.36,0.15,27861.82,4179.27,23682.55,15681.12,8001.43
ST0003042,7/19/2026,O002310,C00266,P0014,E0041,R002,3,21991.44,0,65974.33,0,65974.33,55306.51,10667.82
ST0003043,11/25/2025,O002723,C00473,P0133,E0033,R008,6,4923.37,0.1,29540.23,2954.02,26586.21,18109.39,8476.82
ST0003045,2/22/2026,O002337,C00209,P0022,E0015,R008,3,6609.42,0.1,19828.26,1982.83,17845.43,16840.38,1005.05
ST0003046,6/10/2025,O002312,C00045,P0082,E0019,R002,8,30740.19,0,245921.53,0,245921.53,131259.28,114662.24
ST0003047,3/9/2025,O002846,C00132,P0140,E0016,R002,6,30860.17,0,185161.01,0,185161.01,108444.05,76716.96
ST0003048,3/21/2025,O002768,C00269,P0124,E0037,R004,7,8997.61,0.05,62983.3,3149.17,59834.14,44315.32,15518.82
ST0003049,6/1/2025,O000660,C00123,P0073,E0010,R004,7,5073.88,0,35517.17,0,35517.17,24612.47,10904.69
ST0003050,10/12/2025,O002962,C00327,P0112,E0030,R003,3,32085.75,0,96257.24,0,96257.24,67311.36,28945.88
ST0003051,11/28/2025,O002094,C00468,P0091,E0023,R004,3,22341.54,0.25,67024.62,16756.15,50268.46,42625.43,7643.03
ST0003052,5/10/2026,O001008,C00348,P0053,E0011,R008,5,10702.35,0,53511.76,0,53511.76,33001.96,20509.81
ST0003053,11/26/2025,O000283,C00532,P0135,E0031,R001,8,8409.21,0,67273.64,0,67273.64,46109.46,21164.18
ST0003054,5/1/2025,O001839,C00119,P0037,E0015,R008,3,30782.48,0.05,92347.44,4617.37,87730.07,72994.09,14735.97
ST0003055,9/28/2025,O002471,C00406,P0049,E0010,R004,4,18233.2,0,72932.82,0,72932.82,40727.46,32205.36
ST0003056,1/5/2025,O001175,C00002,P0027,E0035,R002,2,18878.83,0.25,37757.66,9439.42,28318.25,22035.86,6282.39
ST0003057,3/20/2026,O001576,C00051,P0013,E0018,R003,4,11010.44,0.25,44041.77,11010.44,33031.33,38359.32,-5327.99
ST0003058,6/11/2025,O002775,C00176,P0060,E0027,R008,1,57279.87,0.05,57279.87,2863.99,54415.88,33625.08,20790.8
ST0003059,4/30/2025,O001196,C00047,P0073,E0026,R006,2,5317.13,0.05,10634.26,531.71,10102.55,7032.14,3070.41
ST0003060,9/8/2025,O001024,C00058,P0108,E0030,R003,7,15434.39,0,108040.7,0,108040.7,91161.46,16879.24
ST0003061,8/27/2025,O002773,C00429,P0005,E0022,R003,4,12309.71,0.1,49238.84,4923.88,44314.96,45673.85,-1358.9
ST0003062,8/24/2025,O002267,C00221,P0139,E0015,R008,1,48265.17,0.2,48265.17,9653.03,38612.14,27831.42,10780.72
ST0003063,6/30/2025,O000274,C00183,P0009,E0014,R005,4,3245.63,0.1,12982.52,1298.25,11684.27,8296.23,3388.04
ST0003064,7/26/2025,O002970,C00304,P0106,E0001,R002,8,54931.33,0.25,439450.68,109862.67,329588.01,273262.1,56325.91
ST0003065,6/5/2026,O001900,C00456,P0117,E0002,R002,4,22371.37,0.05,89485.46,4474.27,85011.19,69893.27,15117.92
ST0003066,7/12/2026,O001869,C00434,P0097,E0035,R002,5,11118.2,0.05,55591,2779.55,52811.45,34275.37,18536.08
ST0003067,8/21/2025,O001356,C00261,P0015,E0037,R004,4,29509.83,0.15,118039.34,17705.9,100333.44,71076.38,29257.06
ST0003068,11/9/2025,O000454,C00283,P0085,E0029,R006,5,22222.5,0.25,111112.52,27778.13,83334.39,77436.25,5898.14
ST0003069,10/3/2025,O002957,C00528,P0029,E0029,R006,2,40893.54,0,81787.07,0,81787.07,47989.18,33797.89
ST0003070,3/17/2026,O001564,C00561,P0053,E0017,R002,6,10172.98,0,61037.9,0,61037.9,39602.35,21435.55
ST0003071,11/30/2025,O000202,C00461,P0138,E0030,R003,3,24143.66,0,72430.98,0,72430.98,55915.5,16515.48
ST0003072,11/23/2025,O000773,C00251,P0022,E0035,R002,4,6665.06,0.2,26660.23,5332.05,21328.19,22453.84,-1125.66
ST0003073,5/18/2025,O000287,C00384,P0080,E0018,R003,6,7816.26,0.25,46897.59,11724.4,35173.19,26208.24,8964.95
ST0003074,1/27/2025,O000117,C00511,P0119,E0007,R002,1,2843.27,0.05,2843.27,142.16,2701.11,1949.69,751.42
ST0003075,5/24/2026,O000072,C00535,P0111,E0039,R005,3,42525.25,0.1,127575.76,12757.58,114818.18,72928.21,41889.97
ST0003076,9/15/2025,O000059,C00205,P0099,E0028,R006,8,15978.88,0,127831.04,0,127831.04,95634.12,32196.92
ST0003077,5/24/2026,O001311,C00524,P0032,E0004,R008,5,22541.32,0.15,112706.58,16905.99,95800.6,83498.31,12302.28
ST0003078,10/29/2025,O001956,C00122,P0112,E0013,R004,3,32374.18,0.1,97122.55,9712.26,87410.3,67311.36,20098.94
ST0003079,5/27/2026,O001171,C00182,P0144,E0029,R006,4,20530.01,0.05,82120.05,4106,78014.05,45191.11,32822.94
ST0003080,1/7/2026,O002708,C00494,P0035,E0010,R004,8,11172.31,0.25,89378.48,22344.62,67033.86,67532.05,-498.19
ST0003081,2/1/2026,O002372,C00209,P0117,E0002,R002,4,20645.37,0.15,82581.47,12387.22,70194.25,69893.27,300.98
ST0003082,11/24/2025,O001155,C00380,P0014,E0025,R004,7,23156.7,0.25,162096.88,40524.22,121572.66,129048.52,-7475.86
ST0003083,2/4/2026,O001958,C00324,P0044,E0041,R002,6,717.27,0,4303.62,0,4303.62,2419.2,1884.43
ST0003084,7/21/2025,O000646,C00326,P0059,E0022,R003,6,24634.23,0,147805.39,0,147805.39,98844.86,48960.53
ST0003085,10/20/2025,O001860,C00163,P0119,E0001,R002,2,2848.45,0.15,5696.9,854.53,4842.36,3899.37,942.99
ST0003086,3/7/2026,O000741,C00108,P0138,E0013,R004,5,24987.09,0.25,124935.43,31233.86,93701.57,93192.51,509.07
ST0003087,5/28/2025,O002292,C00370,P0022,E0020,R001,5,6979.17,0.05,34895.85,1744.79,33151.05,28067.3,5083.75
ST0003088,3/15/2026,O000339,C00213,P0099,E0036,R004,6,16540.02,0,99240.11,0,99240.11,71725.59,27514.52
ST0003089,5/22/2026,O002896,C00153,P0150,E0009,R002,5,50466.88,0.25,252334.42,63083.6,189250.81,169693.81,19557
