Order_ID,Order_Date,Customer_ID,Employee_ID,Region_ID,Order_Status,Order_Channel
O001305,2025-11-18,C00569,E0012,R004,Delivered,Marketplace
O001306,2026-04-10,C00467,E0019,R002,Delivered,Direct Sales
O001307,2025-05-07,C00132,E0022,R003,Delivered,Marketplace
O001308,2025-05-26,C00566,E0032,R001,Delivered,Distributor
O001309,2025-11-28,C00564,E0002,R002,Delivered,Direct Sales
O001310,2025-10-17,C00335,E0041,R002,Delivered,Online
O001311,2026-05-24,C00524,E0004,R008,Delivered,Online
O001312,2026-06-20,C00144,E0011,R008,Delivered,Direct Sales
O001313,2025-12-13,C00095,E0025,R004,Delivered,Distributor
O001314,2026-02-15,C00352,E0005,R005,Processing,Online
O001315,2025-06-08,C00538,E0028,R006,Processing,Online
O001316,2025-04-29,C00213,E0030,R003,Delivered,Direct Sales
O001317,2025-02-23,C00246,E0004,R008,Delivered,Distributor
O001318,2025-08-27,C00044,E0003,R001,Delivered,Direct Sales
O001319,2026-02-01,C00513,E0022,R003,Delivered,Online
O001320,2025-01-25,C00523,E0020,R001,Delivered,Online
O001321,2025-08-02,C00042,E0014,R005,Delivered,Distributor
O001322,2026-08-19,C00008,E0024,R002,Delivered,Direct Sales
O001323,2026-07-04,C00407,E0015,R008,Delivered,Marketplace
O001324,2026-06-08,C00273,E0037,R004,Delivered,Direct Sales
O001325,2025-12-09,C00207,E0040,R005,Delivered,Marketplace
O001326,2025-10-20,C00267,E0027,R008,Shipped,Online
O001327,2025-07-29,C00457,E0040,R005,Delivered,Online
O001328,2025-07-30,C00043,E0026,R006,Delivered,Marketplace
O001329,2026-01-05,C00220,E0039,R005,Shipped,Online
O001330,2025-08-11,C00236,E0038,R002,Processing,Online
O001331,2025-07-05,C00318,E0001,R002,Delivered,Direct Sales
O001332,2026-04-14,C00512,E0026,R006,Delivered,Direct Sales
O001333,2025-09-12,C00504,E0032,R001,Delivered,Online
O001334,2025-01-12,C00001,E0002,R002,Delivered,Online
O001335,2026-08-05,C00311,E0030,R003,Delivered,Online
O001336,2025-07-15,C00055,E0025,R004,Delivered,Marketplace
O001337,2025-01-23,C00078,E0019,R002,Delivered,Online
O001338,2025-09-27,C00123,E0021,R001,Shipped,Direct Sales
O001339,2025-06-28,C00124,E0002,R002,Delivered,Online
O001340,2026-08-17,C00089,E0017,R002,Processing,Marketplace
O001341,2025-03-06,C00277,E0002,R002,Delivered,Direct Sales
O001342,2025-01-31,C00067,E0027,R008,Delivered,Distributor
O001343,2025-06-29,C00443,E0031,R001,Delivered,Online
O001344,2026-05-06,C00065,E0019,R002,Delivered,Marketplace
O001345,2025-08-29,C00025,E0019,R002,Shipped,Online
O001346,2026-07-27,C00046,E0038,R002,Shipped,Direct Sales
O001347,2025-04-01,C00049,E0020,R001,Cancelled,Marketplace
O001348,2026-01-18,C00468,E0032,R001,Delivered,Direct Sales
O001349,2025-06-28,C00329,E0024,R002,Cancelled,Distributor
O001350,2025-10-27,C00382,E0031,R001,Delivered,Distributor
O001351,2026-03-19,C00556,E0028,R006,Delivered,Marketplace
O001352,2026-04-23,C00141,E0023,R004,Shipped,Direct Sales
O001353,2025-12-16,C00044,E0023,R004,Processing,Direct Sales
O001354,2026-02-10,C00588,E0010,R004,Delivered,Distributor
O001355,2026-06-17,C00115,E0034,R001,Delivered,Online
O001356,2025-08-21,C00261,E0037,R004,Delivered,Distributor
O001357,2026-07-16,C00120,E0022,R003,Delivered,Distributor
O001358,2026-02-22,C00225,E0038,R002,Delivered,Direct Sales
O001359,2025-01-01,C00465,E0011,R008,Processing,Online
O001360,2025-11-10,C00508,E0011,R008,Delivered,Distributor
O001361,2025-07-15,C00311,E0015,R008,Delivered,Online
O001362,2025-08-01,C00032,E0020,R001,Delivered,Online
O001363,2025-05-02,C00069,E0018,R003,Delivered,Marketplace
O001364,2025-12-18,C00413,E0001,R002,Delivered,Marketplace
O001365,2026-08-27,C00214,E0021,R001,Shipped,Online
O001366,2025-11-24,C00504,E0003,R001,Delivered,Online
O001367,2026-07-06,C00262,E0032,R001,Delivered,Distributor
O001368,2026-01-25,C00360,E0033,R008,Delivered,Distributor
O001369,2026-07-11,C00089,E0032,R001,Delivered,Online
O001370,2026-01-24,C00252,E0007,R002,Delivered,Direct Sales
O001371,2025-11-14,C00481,E0003,R001,Processing,Distributor
O001372,2025-04-08,C00222,E0041,R002,Delivered,Direct Sales
O001373,2025-03-12,C00029,E0034,R001,Processing,Direct Sales
O001374,2026-07-03,C00475,E0019,R002,Delivered,Marketplace
O001375,2025-06-28,C00600,E0009,R002,Shipped,Marketplace
O001376,2025-12-06,C00167,E0003,R001,Delivered,Online
O001377,2026-05-09,C00159,E0005,R005,Shipped,Direct Sales
O001378,2026-01-21,C00006,E0026,R006,Delivered,Marketplace
O001379,2026-08-21,C00188,E0016,R002,Shipped,Direct Sales
O001380,2025-06-18,C00456,E0009,R002,Delivered,Direct Sales
O001381,2026-05-24,C00577,E0002,R002,Delivered,Distributor
O001382,2026-07-11,C00022,E0035,R002,Delivered,Distributor
O001383,2026-03-23,C00486,E0003,R001,Processing,Distributor
O001384,2025-09-27,C00069,E0005,R005,Delivered,Distributor
O001385,2025-05-21,C00411,E0034,R001,Delivered,Online
O001386,2025-07-21,C00166,E0006,R002,Shipped,Marketplace
O001387,2025-03-10,C00571,E0018,R003,Delivered,Distributor
O001388,2025-08-26,C00119,E0037,R004,Delivered,Direct Sales
O001389,2025-01-12,C00308,E0010,R004,Delivered,Online
O001390,2026-06-22,C00523,E0001,R002,Delivered,Online
O001391,2025-09-07,C00311,E0010,R004,Shipped,Direct Sales
O001392,2026-05-06,C00194,E0032,R001,Delivered,Online
O001393,2025-05-30,C00177,E0026,R006,Delivered,Direct Sales
O001394,2026-08-03,C00070,E0032,R001,Delivered,Direct Sales
O001395,2025-09-26,C00424,E0025,R004,Delivered,Online
O001396,2026-02-09,C00443,E0003,R001,Delivered,Direct Sales
O001397,2025-08-19,C00383,E0027,R008,Delivered,Distributor
O001398,2025-09-05,C00522,E0028,R006,Cancelled,Marketplace
O001399,2025-02-01,C00510,E0005,R005,Delivered,Online
O001400,2025-02-10,C00576,E0006,R002,Delivered,Marketplace
O001401,2025-12-16,C00403,E0019,R002,Delivered,Marketplace
O001402,2026-01-31,C00316,E0032,R001,Cancelled,Direct Sales
O001403,2026-05-17,C00481,E0023,R004,Delivered,Online
O001404,2025-10-23,C00258,E0019,R002,Cancelled,Direct Sales
O001405,2026-08-03,C00321,E0022,R003,Delivered,Marketplace
O001406,2026-06-15,C00314,E0014,R005,Delivered,Marketplace
O001407,2025-07-12,C00271,E0040,R005,Cancelled,Direct Sales
O001408,2026-07-10,C00303,E0014,R005,Processing,Marketplace
O001409,2025-05-01,C00210,E0031,R001,Delivered,Direct Sales
O001410,2025-07-07,C00211,E0040,R005,Shipped,Marketplace
O001411,2025-10-05,C00252,E0027,R008,Cancelled,Distributor
O001412,2025-09-18,C00551,E0023,R004,Cancelled,Online
O001413,2026-07-18,C00259,E0009,R002,Delivered,Online
O001414,2026-05-22,C00069,E0014,R005,Shipped,Marketplace
O001415,2025-07-23,C00524,E0038,R002,Delivered,Online
O001416,2026-05-03,C00438,E0033,R008,Delivered,Distributor
O001417,2025-07-05,C00321,E0009,R002,Delivered,Marketplace
O001418,2025-10-12,C00056,E0003,R001,Delivered,Marketplace
O001419,2025-07-29,C00131,E0007,R002,Delivered,Online
O001420,2025-10-11,C00011,E0009,R002,Delivered,Distributor
O001421,2026-08-08,C00247,E0016,R002,Delivered,Marketplace
O001422,2026-07-21,C00243,E0011,R008,Cancelled,Marketplace
O001423,2025-07-28,C00226,E0012,R004,Processing,Online
O001424,2026-05-13,C00165,E0006,R002,Delivered,Online
O001425,2025-09-05,C00253,E0028,R006,Shipped,Direct Sales
O001426,2025-04-20,C00178,E0016,R002,Delivered,Direct Sales
O001427,2026-04-02,C00316,E0029,R006,Delivered,Direct Sales
O001428,2026-03-31,C00103,E0006,R002,Shipped,Direct Sales
O001429,2025-01-24,C00394,E0041,R002,Processing,Marketplace
O001430,2026-06-21,C00211,E0033,R008,Delivered,Marketplace
O001431,2026-03-29,C00022,E0033,R008,Cancelled,Direct Sales
O001432,2026-01-22,C00382,E0011,R008,Delivered,Distributor
O001433,2025-12-28,C00213,E0015,R008,Delivered,Marketplace
O001434,2026-01-24,C00255,E0020,R001,Cancelled,Distributor
O001435,2025-03-08,C00025,E0038,R002,Shipped,Online
O001436,2026-01-04,C00399,E0038,R002,Delivered,Online
O001437,2026-03-11,C00503,E0029,R006,Delivered,Distributor
O001438,2025-10-03,C00262,E0024,R002,Delivered,Marketplace
O001439,2025-08-13,C00491,E0012,R004,Cancelled,Direct Sales
O001440,2025-02-19,C00038,E0026,R006,Delivered,Online
O001441,2025-09-14,C00163,E0006,R002,Delivered,Marketplace
O001442,2025-05-26,C00464,E0011,R008,Delivered,Marketplace
O001443,2025-11-16,C00191,E0016,R002,Delivered,Online
O001444,2026-08-10,C00238,E0006,R002,Delivered,Marketplace
O001445,2025-06-21,C00562,E0032,R001,Delivered,Online
O001446,2025-03-10,C00201,E0040,R005,Delivered,Marketplace
O001447,2026-04-19,C00184,E0036,R004,Processing,Marketplace
O001448,2025-09-09,C00184,E0011,R008,Delivered,Marketplace
O001449,2026-05-28,C00176,E0019,R002,Processing,Online
O001450,2025-02-19,C00404,E0010,R004,Shipped,Direct Sales
O001451,2026-08-11,C00136,E0017,R002,Delivered,Distributor
O001452,2025-04-23,C00252,E0031,R001,Delivered,Direct Sales
O001453,2025-05-20,C00044,E0005,R005,Delivered,Marketplace
O001454,2026-02-09,C00472,E0035,R002,Processing,Distributor
O001455,2026-08-15,C00538,E0031,R001,Delivered,Marketplace
O001456,2026-05-31,C00537,E0028,R006,Shipped,Direct Sales
O001457,2026-01-12,C00038,E0015,R008,Delivered,Online
O001458,2025-11-03,C00423,E0026,R006,Delivered,Online
O001459,2025-01-17,C00323,E0033,R008,Delivered,Distributor
O001460,2025-11-06,C00151,E0030,R003,Delivered,Direct Sales
O001461,2026-03-26,C00146,E0002,R002,Delivered,Distributor
O001462,2026-01-16,C00409,E0031,R001,Delivered,Distributor
O001463,2025-09-09,C00134,E0028,R006,Delivered,Online
O001464,2025-12-25,C00303,E0025,R004,Shipped,Distributor
O001465,2025-12-30,C00444,E0005,R005,Processing,Distributor
O001466,2025-12-27,C00042,E0032,R001,Delivered,Direct Sales
O001467,2025-01-12,C00318,E0034,R001,Delivered,Direct Sales
O001468,2025-01-26,C00576,E0019,R002,Processing,Direct Sales
O001469,2026-04-05,C00534,E0025,R004,Delivered,Marketplace
O001470,2025-10-19,C00472,E0024,R002,Delivered,Online
O001471,2026-03-25,C00530,E0039,R005,Shipped,Distributor
O001472,2025-06-07,C00527,E0003,R001,Delivered,Marketplace
O001473,2025-05-26,C00451,E0019,R002,Delivered,Online
O001474,2025-08-14,C00394,E0019,R002,Delivered,Online
O001475,2025-07-19,C00311,E0001,R002,Delivered,Direct Sales
O001476,2026-07-15,C00428,E0011,R008,Cancelled,Marketplace
O001477,2025-06-17,C00216,E0001,R002,Delivered,Marketplace
O001478,2026-04-25,C00495,E0005,R005,Delivered,Distributor
O001479,2025-12-17,C00117,E0006,R002,Cancelled,Marketplace
O001480,2025-12-01,C00481,E0018,R003,Processing,Direct Sales
O001481,2025-08-20,C00533,E0019,R002,Delivered,Distributor
O001482,2026-06-06,C00495,E0019,R002,Delivered,Distributor
O001483,2025-09-21,C00415,E0004,R008,Delivered,Direct Sales
O001484,2025-09-12,C00569,E0016,R002,Shipped,Direct Sales
O001485,2026-02-27,C00101,E0036,R004,Delivered,Distributor
O001486,2025-03-25,C00581,E0023,R004,Delivered,Direct Sales
O001487,2025-02-28,C00493,E0005,R005,Delivered,Distributor
O001488,2026-04-30,C00443,E0011,R008,Delivered,Marketplace
O001489,2025-08-30,C00380,E0009,R002,Shipped,Distributor
O001490,2026-02-20,C00406,E0039,R005,Delivered,Direct Sales
O001491,2025-12-11,C00294,E0017,R002,Delivered,Marketplace
O001492,2025-03-26,C00386,E0006,R002,Delivered,Online
O001493,2026-05-20,C00154,E0036,R004,Delivered,Direct Sales
O001494,2025-07-01,C00053,E0001,R002,Delivered,Direct Sales
O001495,2026-08-09,C00299,E0025,R004,Delivered,Online
O001496,2025-04-13,C00170,E0021,R001,Delivered,Online
O001497,2025-07-16,C00041,E0041,R002,Delivered,Distributor
O001498,2026-08-31,C00503,E0007,R002,Delivered,Online
O001499,2026-04-19,C00292,E0010,R004,Cancelled,Marketplace
O001500,2026-05-24,C00162,E0034,R001,Cancelled,Direct Sales
O001501,2025-12-13,C00291,E0003,R001,Delivered,Distributor
O001502,2025-10-28,C00464,E0024,R002,Delivered,Distributor
O001503,2025-08-04,C00241,E0021,R001,Delivered,Distributor
O001504,2025-03-23,C00153,E0011,R008,Delivered,Online
O001505,2025-05-10,C00152,E0007,R002,Delivered,Online
O001506,2026-08-17,C00290,E0023,R004,Delivered,Distributor
O001507,2026-07-20,C00446,E0028,R006,Cancelled,Marketplace
O001508,2026-01-08,C00215,E0032,R001,Delivered,Distributor
O001509,2025-02-20,C00197,E0024,R002,Delivered,Marketplace
O001510,2026-04-20,C00399,E0013,R004,Delivered,Marketplace
O001511,2026-03-09,C00461,E0010,R004,Delivered,Direct Sales
O001512,2026-03-02,C00008,E0012,R004,Delivered,Distributor
O001513,2025-05-24,C00343,E0011,R008,Delivered,Distributor
O001514,2026-03-04,C00285,E0014,R005,Delivered,Online
O001515,2025-12-12,C00370,E0023,R004,Delivered,Online
O001516,2025-08-05,C00495,E0034,R001,Delivered,Marketplace
O001517,2026-06-26,C00518,E0019,R002,Cancelled,Direct Sales
O001518,2026-08-29,C00446,E0003,R001,Processing,Marketplace
O001519,2025-10-19,C00552,E0031,R001,Delivered,Online
O001520,2026-05-01,C00418,E0039,R005,Delivered,Distributor
O001521,2026-08-29,C00586,E0016,R002,Delivered,Distributor
O001522,2025-08-23,C00272,E0021,R001,Cancelled,Marketplace
O001523,2026-06-28,C00405,E0018,R003,Delivered,Online
O001524,2026-02-11,C00228,E0030,R003,Delivered,Distributor
O001525,2026-07-03,C00049,E0005,R005,Processing,Distributor
O001526,2025-02-22,C00017,E0034,R001,Shipped,Direct Sales
O001527,2025-04-29,C00547,E0037,R004,Delivered,Distributor
O001528,2026-07-13,C00575,E0023,R004,Delivered,Online
O001529,2025-09-09,C00440,E0006,R002,Shipped,Online
O001530,2025-06-23,C00102,E0010,R004,Delivered,Marketplace
O001531,2025-07-28,C00426,E0012,R004,Delivered,Marketplace
O001532,2026-07-10,C00100,E0020,R001,Processing,Online
O001533,2025-01-04,C00079,E0011,R008,Delivered,Online
O001534,2026-04-08,C00277,E0013,R004,Delivered,Online
O001535,2026-06-08,C00513,E0036,R004,Delivered,Distributor
O001536,2025-04-05,C00285,E0006,R002,Delivered,Direct Sales
O001537,2025-01-19,C00398,E0014,R005,Cancelled,Online
O001538,2025-12-17,C00065,E0012,R004,Delivered,Direct Sales
O001539,2025-12-15,C00491,E0024,R002,Delivered,Distributor
O001540,2025-08-06,C00107,E0034,R001,Delivered,Direct Sales
O001541,2025-08-21,C00496,E0039,R005,Shipped,Distributor
O001542,2025-07-23,C00397,E0022,R003,Delivered,Online
O001543,2026-08-08,C00464,E0014,R005,Delivered,Online
O001544,2025-01-08,C00382,E0023,R004,Delivered,Distributor
O001545,2026-06-18,C00088,E0010,R004,Processing,Online
O001546,2026-07-21,C00140,E0032,R001,Processing,Marketplace
O001547,2025-11-21,C00123,E0041,R002,Delivered,Marketplace
O001548,2025-02-09,C00550,E0029,R006,Delivered,Online
O001549,2026-01-24,C00308,E0010,R004,Delivered,Marketplace
O001550,2026-06-28,C00349,E0028,R006,Delivered,Online
O001551,2026-02-21,C00511,E0021,R001,Delivered,Online
O001552,2025-04-06,C00292,E0022,R003,Delivered,Online
O001553,2025-09-28,C00372,E0009,R002,Delivered,Marketplace
O001554,2026-08-20,C00127,E0013,R004,Delivered,Direct Sales
O001555,2026-07-18,C00051,E0019,R002,Processing,Online
O001556,2026-07-20,C00563,E0038,R002,Delivered,Online
O001557,2026-03-07,C00414,E0003,R001,Delivered,Marketplace
O001558,2025-03-12,C00276,E0004,R008,Delivered,Online
O001559,2026-04-26,C00110,E0032,R001,Delivered,Distributor
O001560,2025-06-12,C00555,E0007,R002,Cancelled,Direct Sales
O001561,2025-07-09,C00084,E0023,R004,Cancelled,Online
O001562,2025-05-10,C00018,E0032,R001,Delivered,Direct Sales
O001563,2026-08-14,C00418,E0001,R002,Delivered,Distributor
O001564,2026-03-17,C00561,E0017,R002,Delivered,Distributor
O001565,2025-12-19,C00198,E0035,R002,Delivered,Distributor
O001566,2025-10-03,C00422,E0039,R005,Delivered,Online
O001567,2025-01-02,C00431,E0018,R003,Delivered,Distributor
O001568,2026-08-14,C00196,E0018,R003,Delivered,Online
O001569,2025-08-25,C00255,E0010,R004,Delivered,Online
O001570,2025-08-12,C00074,E0027,R008,Delivered,Online
O001571,2025-04-24,C00589,E0001,R002,Delivered,Distributor
O001572,2026-04-03,C00110,E0023,R004,Delivered,Direct Sales
O001573,2026-02-25,C00127,E0025,R004,Delivered,Marketplace
O001574,2025-07-31,C00455,E0014,R005,Delivered,Marketplace
O001575,2026-05-16,C00193,E0017,R002,Delivered,Distributor
O001576,2026-03-20,C00051,E0018,R003,Shipped,Direct Sales
O001577,2026-06-21,C00063,E0004,R008,Delivered,Direct Sales
O001578,2025-05-25,C00424,E0009,R002,Delivered,Marketplace
O001579,2026-04-30,C00182,E0029,R006,Processing,Online
O001580,2025-08-18,C00466,E0024,R002,Shipped,Direct Sales
O001581,2025-10-04,C00283,E0032,R001,Delivered,Distributor
O001582,2025-01-18,C00226,E0030,R003,Delivered,Distributor
O001583,2025-04-23,C00394,E0016,R002,Delivered,Marketplace
O001584,2025-10-06,C00535,E0018,R003,Processing,Marketplace
O001585,2026-08-04,C00414,E0002,R002,Delivered,Direct Sales
O001586,2026-07-24,C00290,E0018,R003,Cancelled,Direct Sales
O001587,2025-06-02,C00509,E0035,R002,Delivered,Marketplace
O001588,2025-01-02,C00568,E0028,R006,Shipped,Direct Sales
O001589,2026-03-12,C00192,E0007,R002,Delivered,Marketplace
O001590,2025-04-09,C00205,E0027,R008,Delivered,Distributor
O001591,2025-02-16,C00201,E0017,R002,Delivered,Marketplace
O001592,2026-05-20,C00483,E0017,R002,Delivered,Distributor
O001593,2025-04-16,C00576,E0002,R002,Cancelled,Direct Sales
O001594,2025-07-29,C00237,E0028,R006,Shipped,Distributor
O001595,2026-07-16,C00548,E0005,R005,Shipped,Direct Sales
O001596,2026-01-15,C00227,E0015,R008,Delivered,Online
O001597,2025-05-04,C00263,E0001,R002,Delivered,Distributor
O001598,2025-08-31,C00215,E0006,R002,Cancelled,Online
O001599,2025-02-15,C00096,E0018,R003,Shipped,Marketplace
O001600,2026-05-17,C00555,E0012,R004,Delivered,Distributor
O001601,2026-05-31,C00339,E0007,R002,Cancelled,Direct Sales
O001602,2026-03-14,C00590,E0019,R002,Delivered,Marketplace
O001603,2025-01-28,C00464,E0037,R004,Delivered,Online
O001604,2025-06-10,C00282,E0014,R005,Delivered,Online
O001605,2025-07-22,C00184,E0014,R005,Delivered,Marketplace
O001606,2025-08-20,C00472,E0004,R008,Cancelled,Direct Sales
O001607,2026-01-11,C00033,E0009,R002,Delivered,Distributor
O001608,2026-05-01,C00158,E0005,R005,Delivered,Online
O001609,2026-06-30,C00176,E0025,R004,Delivered,Distributor
O001610,2025-08-05,C00112,E0006,R002,Delivered,Direct Sales
O001611,2025-08-23,C00426,E0007,R002,Delivered,Marketplace
O001612,2026-04-09,C00533,E0037,R004,Delivered,Direct Sales
O001613,2026-04-01,C00460,E0029,R006,Delivered,Marketplace
O001614,2025-01-21,C00267,E0040,R005,Delivered,Distributor
O001615,2025-04-04,C00303,E0026,R006,Cancelled,Online
O001616,2026-07-01,C00130,E0004,R008,Delivered,Distributor
O001617,2025-02-24,C00405,E0039,R005,Processing,Direct Sales
O001618,2025-09-04,C00552,E0016,R002,Delivered,Online
O001619,2025-12-14,C00248,E0036,R004,Processing,Online
O001620,2026-07-17,C00266,E0018,R003,Delivered,Direct Sales
O001621,2025-07-30,C00046,E0029,R006,Delivered,Direct Sales
O001622,2026-03-29,C00092,E0035,R002,Delivered,Distributor
O001623,2026-04-17,C00560,E0006,R002,Delivered,Marketplace
O001624,2025-01-12,C00346,E0002,R002,Delivered,Online
O001625,2025-06-18,C00032,E0006,R002,Cancelled,Online
O001626,2025-04-11,C00085,E0014,R005,Shipped,Marketplace
O001627,2025-06-03,C00059,E0040,R005,Delivered,Marketplace
O001628,2025-10-27,C00389,E0009,R002,Delivered,Direct Sales
O001629,2026-08-14,C00088,E0036,R004,Processing,Distributor
O001630,2025-06-04,C00295,E0033,R008,Delivered,Marketplace
O001631,2025-11-18,C00514,E0041,R002,Delivered,Distributor
O001632,2026-04-24,C00042,E0034,R001,Delivered,Online
O001633,2025-09-09,C00051,E0001,R002,Delivered,Marketplace
O001634,2026-06-13,C00350,E0006,R002,Delivered,Direct Sales
O001635,2025-08-30,C00415,E0026,R006,Delivered,Direct Sales
O001636,2025-11-26,C00276,E0034,R001,Delivered,Online
O001637,2026-08-14,C00375,E0021,R001,Delivered,Online
O001638,2025-02-24,C00566,E0003,R001,Delivered,Direct Sales
O001639,2025-12-30,C00247,E0028,R006,Delivered,Direct Sales
O001640,2025-10-02,C00129,E0005,R005,Delivered,Online
O001641,2026-07-24,C00402,E0018,R003,Processing,Online
O001642,2026-07-15,C00268,E0018,R003,Shipped,Distributor
O001643,2026-01-23,C00255,E0035,R002,Delivered,Online
O001644,2025-06-08,C00410,E0019,R002,Delivered,Direct Sales
O001645,2025-06-24,C00410,E0041,R002,Processing,Marketplace
O001646,2025-01-22,C00418,E0021,R001,Delivered,Distributor
O001647,2025-08-08,C00134,E0025,R004,Delivered,Marketplace
O001648,2025-02-11,C00258,E0006,R002,Delivered,Marketplace
O001649,2026-01-18,C00400,E0012,R004,Delivered,Online
O001650,2026-01-13,C00192,E0027,R008,Delivered,Direct Sales
O001651,2025-03-28,C00301,E0014,R005,Shipped,Distributor
O001652,2025-10-25,C00316,E0028,R006,Processing,Online
O001653,2025-09-05,C00232,E0007,R002,Processing,Direct Sales
O001654,2026-04-22,C00283,E0023,R004,Cancelled,Online
O001655,2025-02-28,C00349,E0003,R001,Delivered,Direct Sales
O001656,2025-12-30,C00210,E0015,R008,Delivered,Marketplace
O001657,2025-08-16,C00323,E0009,R002,Delivered,Online
O001658,2026-06-23,C00093,E0007,R002,Shipped,Online
O001659,2025-09-04,C00558,E0004,R008,Cancelled,Online
O001660,2025-05-18,C00203,E0033,R008,Delivered,Marketplace
O001661,2025-02-05,C00232,E0003,R001,Delivered,Online
O001662,2026-02-03,C00518,E0033,R008,Delivered,Distributor
O001663,2025-01-11,C00513,E0028,R006,Delivered,Direct Sales
O001664,2025-12-09,C00028,E0002,R002,Delivered,Online
O001665,2025-09-08,C00563,E0010,R004,Delivered,Marketplace
O001666,2025-10-18,C00484,E0033,R008,Cancelled,Online
O001667,2026-02-06,C00426,E0001,R002,Delivered,Marketplace
O001668,2025-11-15,C00138,E0004,R008,Cancelled,Online
O001669,2025-04-22,C00127,E0035,R002,Processing,Marketplace
O001670,2026-06-27,C00232,E0016,R002,Shipped,Marketplace
O001671,2026-02-22,C00028,E0039,R005,Delivered,Direct Sales
O001672,2025-03-17,C00162,E0015,R008,Delivered,Distributor
O001673,2026-03-05,C00282,E0023,R004,Delivered,Online
O001674,2025-05-14,C00262,E0003,R001,Processing,Distributor
O001675,2025-12-12,C00044,E0025,R004,Delivered,Distributor
O001676,2025-02-17,C00405,E0029,R006,Processing,Online
O001677,2025-01-19,C00120,E0010,R004,Delivered,Direct Sales
O001678,2026-01-05,C00057,E0035,R002,Delivered,Distributor
O001679,2025-06-07,C00091,E0002,R002,Shipped,Online
O001680,2025-06-29,C00329,E0015,R008,Delivered,Marketplace
O001681,2026-03-17,C00349,E0024,R002,Processing,Direct Sales
O001682,2026-05-13,C00447,E0038,R002,Shipped,Distributor
O001683,2026-06-22,C00575,E0011,R008,Delivered,Marketplace
O001684,2025-11-08,C00042,E0009,R002,Processing,Online
O001685,2025-12-17,C00541,E0030,R003,Delivered,Direct Sales
O001686,2026-02-22,C00489,E0037,R004,Delivered,Direct Sales
O001687,2025-02-24,C00240,E0025,R004,Delivered,Marketplace
O001688,2026-06-04,C00463,E0002,R002,Delivered,Online
O001689,2025-01-17,C00297,E0020,R001,Shipped,Marketplace
O001690,2026-08-10,C00597,E0012,R004,Cancelled,Distributor
O001691,2026-07-20,C00587,E0026,R006,Cancelled,Distributor
O001692,2025-05-29,C00092,E0035,R002,Processing,Marketplace
O001693,2025-05-31,C00594,E0026,R006,Delivered,Online
O001694,2026-08-07,C00302,E0002,R002,Cancelled,Direct Sales
O001695,2025-07-09,C00180,E0014,R005,Delivered,Marketplace
O001696,2026-08-01,C00145,E0029,R006,Processing,Online
O001697,2026-07-26,C00418,E0041,R002,Shipped,Direct Sales
O001698,2026-03-04,C00408,E0009,R002,Delivered,Distributor
O001699,2026-07-30,C00179,E0015,R008,Delivered,Direct Sales
O001700,2025-09-07,C00334,E0040,R005,Processing,Direct Sales
O001701,2025-01-04,C00575,E0002,R002,Delivered,Distributor
O001702,2025-12-16,C00121,E0011,R008,Delivered,Direct Sales
O001703,2026-07-12,C00416,E0039,R005,Delivered,Distributor
O001704,2026-08-10,C00273,E0006,R002,Delivered,Marketplace
O001705,2025-01-16,C00417,E0005,R005,Processing,Distributor
O001706,2025-07-14,C00437,E0007,R002,Processing,Marketplace
O001707,2025-09-15,C00586,E0023,R004,Delivered,Marketplace
O001708,2025-09-04,C00409,E0036,R004,Cancelled,Marketplace
O001709,2025-01-31,C00522,E0019,R002,Delivered,Distributor
O001710,2026-06-11,C00230,E0001,R002,Delivered,Distributor
O001711,2025-04-30,C00399,E0005,R005,Delivered,Direct Sales
O001712,2025-12-09,C00077,E0006,R002,Delivered,Online
O001713,2025-10-13,C00068,E0026,R006,Delivered,Marketplace
O001714,2026-04-10,C00075,E0022,R003,Delivered,Direct Sales
O001715,2026-02-26,C00535,E0014,R005,Delivered,Online
O001716,2025-10-04,C00378,E0016,R002,Delivered,Distributor
O001717,2026-02-05,C00452,E0030,R003,Delivered,Online
O001718,2026-02-26,C00460,E0010,R004,Delivered,Direct Sales
O001719,2026-05-19,C00353,E0002,R002,Shipped,Distributor
O001720,2025-09-27,C00049,E0012,R004,Delivered,Distributor
O001721,2025-03-10,C00537,E0036,R004,Delivered,Direct Sales
O001722,2025-04-02,C00208,E0031,R001,Delivered,Marketplace
O001723,2025-12-20,C00367,E0012,R004,Delivered,Online
O001724,2026-04-21,C00479,E0036,R004,Delivered,Direct Sales
O001725,2025-06-17,C00169,E0007,R002,Delivered,Distributor
O001726,2025-09-01,C00116,E0016,R002,Processing,Marketplace
O001727,2026-07-14,C00136,E0031,R001,Cancelled,Marketplace
O001728,2025-08-12,C00386,E0009,R002,Shipped,Online
O001729,2025-09-28,C00559,E0020,R001,Cancelled,Online
O001730,2025-02-18,C00173,E0039,R005,Delivered,Distributor
O001731,2025-04-07,C00302,E0034,R001,Delivered,Marketplace
O001732,2026-04-08,C00292,E0004,R008,Delivered,Marketplace
O001733,2026-07-02,C00105,E0027,R008,Delivered,Direct Sales
O001734,2025-07-11,C00475,E0033,R008,Delivered,Online
O001735,2026-08-27,C00166,E0006,R002,Processing,Direct Sales
O001736,2026-06-16,C00105,E0014,R005,Delivered,Direct Sales
O001737,2026-05-19,C00587,E0036,R004,Cancelled,Distributor
O001738,2026-07-07,C00240,E0029,R006,Delivered,Online
